집계일자,시군명,구분명,전화번호안내,소재지우편번호,소재지지번주소,소재지도로명주소,logitude,latitude
2015-09-18,파주시,파주읍,031-940-8021,413864,경기도 파주시 파주읍 파주리 146-1번지,경기도 파주시 파주읍 술이홀로 295,126.8200104,37.8307195
2015-09-18,파주시,파평면,031-940-8161,413881,경기도 파주시 파평면 금파리 285-5번지,경기도 파주시 파평면 청송로 189-21,126.8379583,37.9219322
2015-09-18,성남시,판교동,031-729-7890,463410,경기도 성남시 분당구 판교동 575번지,경기도 성남시 분당구 서판교로32번길 9,127.098673,37.3899222
2015-09-18,수원시,팔달구청,031-228-7114,442765,경기도 수원시 팔달구 우만동 228번지,경기도 수원시 팔달구 월드컵로 310,127.0350129,37.2872479
2015-09-18,화성시,팔탄면,031-369-278-1~7,445911,경기도 화성시 팔탄면 구장리 530-1번지,경기도 화성시 팔탄면 서촌길 19,126.9031469,37.1614019
2015-09-18,평택시,팽성읍,031-8024-5610,451801,경기도 평택시 팽성읍 객사리 170-2번지,경기도 평택시 팽성읍 동서촌로 89,127.0623454,36.9651751
2015-09-18,수원시,평  동,031-228-6154,441230,경기도 수원시 권선구 평동 35-6번지,경기도 수원시 권선구 평동로76번길 13,126.9941697,37.2580592
2015-09-18,남양주시,평내동,031-590-2662,472140,경기도 남양주시 평내동 588-2번지,경기도 남양주시 경춘로 1286,127.236065,37.6483799
2015-09-18,안양시,평안동,031-8045-4690,431828,경기도 안양시 동안구 평촌동 896-4번지,경기도 안양시 동안구 관평로138번길 39,126.9642706,37.3904012
2015-09-18,안양시,평촌동,031-8045-4680,431070,경기도 안양시 동안구 평촌동 133-8번지,경기도 안양시 동안구 흥안대로 394,126.9736933,37.389391
2015-09-18,평택시,평택시청,031-8024-5000,450702,경기도 평택시 비전동 846번지,경기도 평택시 경기대로 245,127.1125266,36.9923004
2015-09-18,용인시,포곡읍,031-324-553-1~3,449814,경기도 용인시 처인구 포곡읍 삼계리 588-5번지,경기도 용인시 처인구 포곡읍 포곡로 258,127.2308211,37.2778194
2015-09-18,평택시,포승읍,031-8024-8710,415823,경기도 평택시 포승읍 방림리 52-13번지,경기도 평택시 포승읍 서동대로 1174-16,126.8855647,36.9825921
2015-09-18,포천시,포천동,031-538-3913,487804,경기도 포천시 신읍동 169-2번지,경기도 포천시 중앙로119번길 26,127.2003234,37.8982182
2015-09-18,포천시,포천시청,031-538-2114,487701,경기도 포천시 신읍동 58-2번지,경기도 포천시 중앙로 87,127.2003411,37.8947009
2015-09-18,용인시,풍덕천1동,031-324-8601,448171,경기도 용인시 수지구 풍덕천동 701-1번지,경기도 용인시 수지구 수지로342번길 3,127.0950264,37.3279561
2015-09-18,용인시,풍덕천2동,031-324-8621,448172,경기도 용인시 수지구 풍덕천동 1051-2번지,경기도 용인시 수지구 풍덕천로 51,127.0887791,37.3194624
2015-09-18,김포시,풍무동,031-980-5383,415070,경기도 김포시 풍무동 804번지,경기도 김포시 풍무로 74,126.7220359,37.6021474
2015-09-18,고양시,풍산동,031-8075-6741,410843,경기도 고양시 일산동구 풍동 349-16번지,경기도 고양시 일산동구 숲속마을1로 36,126.7998631,37.6640838
2015-09-18,하남시,풍산동,031-790-6607,465170,경기도 하남시 풍산동 244-11번지,경기도 하남시 하남대로 1037-4,127.1850903,37.5490197
2015-09-18,남양주시,풍양출장소,031-590-8399,472824,경기도 남양주시 퇴계원면 퇴계원리 314-15번지 일석빌딩 B동,경기도 남양주시 퇴계원면 경춘북로 525,127.1419264,37.6474352
2015-09-18,하남시,하남시청,031-790-6114,465701,경기도 하남시 신장동 520번지 하남시청,경기도 하남시 대청로 10,127.2155298,37.5390571
2015-09-18,성남시,하대원동,031-729-6790,462839,경기도 성남시 중원구 하대원동 145-1번지,경기도 성남시 중원구 둔촌대로 252,127.1463609,37.428285
2015-09-18,가평군,하면,031-585-3001,477834,경기도 가평군 조종면 현리 567-7번지,경기도 가평군 조종면 조종내길 71,127.3532455,37.8175229
2015-09-18,김포시,하성면,031-980-5361,415880,경기도 김포시 하성면 마곡리 623-3번지,경기도 김포시 하성면 애기봉로 845,126.6313379,37.7201792
2015-09-18,광명시,하안1동,02-2680-6612,423061,경기도 광명시 하안동 684-2번지,경기도 광명시 오리로 747,126.869133,37.465122
2015-09-18,광명시,하안2동,02-2680-6613,423855,경기도 광명시 하안동 682-3번지,경기도 광명시 안현로 25,126.874724,37.464703
2015-09-18,광명시,하안3동,02-2680-6614,423825,경기도 광명시 하안동 260-1번지,경기도 광명시 금당로 28,126.8816196,37.458713
2015-09-18,광명시,하안4동,02-2680-6615,423845,경기도 광명시 하안동 30-2번지,경기도 광명시 안현로 54,126.8777291,37.4657117
2015-09-18,광명시,학온동,02-2680-6618,423070,경기도 광명시 가학동 545-3번지,경기도 광명시 서독로104번길 14,126.851346,37.4154589
2015-09-18,수원시,행궁동,031-228-7603,442040,경기도 수원시 팔달구 신풍동 100번지,경기도 수원시 팔달구 신풍로23번길 40,127.0126477,37.2840483
2015-09-18,고양시,행신1동,031-8075-5907,412221,경기도 고양시 덕양구 행신동 992번지,경기도 고양시 덕양구 중앙로 541-12,126.835872,37.622274
2015-09-18,고양시,행신2동,031-8075-5940,412222,경기도 고양시 덕양구 행신동 717번지,경기도 고양시 덕양구 충경로 30,126.833005,37.615118
2015-09-18,고양시,행신3동,031-8075-5948,412223,경기도 고양시 덕양구 행신동 933번지,경기도 고양시 덕양구 중앙로558번길 78,126.838583,37.626336
2015-09-18,고양시,행주동,031-8075-5888,412210,경기도 고양시 덕양구 토당동 885-9번지 A동,경기도 고양시 덕양구 지도로14번길 11,126.825412,37.618407
2015-09-18,화성시,향남읍,031-369-281-1~7,445926,경기도 화성시 향남읍 행정리 287-1번지,경기도 화성시 향남읍 발안로 89,126.9203259,37.1324258
2015-09-18,평택시,현덕면,031-8024-8910,451813,경기도 평택시 현덕면 인광리 402-12번지,경기도 평택시 현덕면 인광길 84,126.921491,36.9673461
2015-09-18,안양시,호계1동,031-8045-4710,431081,경기도 안양시 동안구 호계동 1003-7번지 (1003-7외 1),경기도 안양시 동안구 경수대로 538,126.9583099,37.3708651
2015-09-18,안양시,호계2동,031-8045-4720,431082,경기도 안양시 동안구 호계동 933-18번지,경기도 안양시 동안구 경수대로665번길 11,126.9526451,37.3811887
2015-09-18,안양시,호계3동,031-8045-4730,431083,경기도 안양시 동안구 호계동 972-9번지 양우내안애팰리스 (768-5외 1),경기도 안양시 동안구 흥안대로94번길 68,126.9569937,37.366601
2015-09-18,이천시,호법면,031-632-9001,467820,경기도 이천시 호법면 후안리 246번지,경기도 이천시 호법면 이섭대천로527번길 27,127.4247833,37.2231191
2015-09-18,안산시,호수동,031-481-6611,425807,경기도 안산시 단원구 고잔동 712-2번지,경기도 안산시 단원구 광덕2로 125,126.8243855,37.3102794
2015-09-18,의정부시,호원1동,031-828-4140,480021,경기도 의정부시 호원동 456-5번지,경기도 의정부시 평화로230번길 12-9,127.0487576,37.7119917
2015-09-18,의정부시,호원2동,031-828-4340,480022,경기도 의정부시 호원동 319-2번지,경기도 의정부시 신흥로 115,127.0431136,37.7264599
2015-09-18,남양주시,호평동,031-590-2661,472120,남양주시 호평로 63번길 21(호평동  669),,127.2470282,37.6562717
2015-09-18,남양주시,화도읍,031-590-2603,472845,경기도 남양주시 화도읍 마석우리 548번지,경기도 남양주시 화도읍 비룡로 59,127.3007103,37.6578481
2015-09-18,화성시,화산동,031-369-4600,445380,경기도 화성시 안녕동 19-2번지,경기도 화성시 용주로 22,127.0142838,37.2054589
2015-09-18,수원시,화서1동,031-228-7727,442863,경기도 수원시 팔달구 화서동 184-357번지,경기도 수원시 팔달구 동말로4번길 10,126.9950343,37.2764224
2015-09-18,수원시,화서2동,031-228-7608,442870,경기도 수원시 팔달구 화서동 689-1번지,경기도 수원시 팔달구 화산로6번길 6,126.9862829,37.2850897
2015-09-18,화성시,화성시청,031-1577-4200,445702,경기도 화성시 남양읍 남양리 2000번지,경기도 화성시 남양읍 시청로 159,126.8302473,37.1975026
2015-09-18,고양시,화전동,031-8075-5968,412160,경기도 고양시 덕양구 화전동 226-13번지,경기도 고양시 덕양구 중앙로 131,126.8726448,37.6000383
2015-09-18,고양시,화정1동,031-8075-5848,412271,경기도 고양시 덕양구 화정동 864번지,경기도 고양시 덕양구 화중로 197,126.833455,37.644638
2015-09-18,고양시,화정2동,031-8075-5868,412272,경기도 고양시 덕양구 화정동 994번지,경기도 고양시 덕양구 화신로 232,126.835786,37.630534
2015-09-18,포천시,화현면,031-538-3912,487841,경기도 포천시 화현면 화현리 874-31번지,경기도 포천시 화현면 달인동로1길 55,127.2880764,37.901193
2015-09-18,양주시,회천1동,031-8082-7783,482060,경기도 양주시 덕정동 140-1번지,경기도 양주시 덕정길 67,127.0661364,37.8441726
2015-09-18,양주시,회천2동,031-8082-7804,482050,경기도 양주시 덕계동 477-4번지,경기도 양주시 평화로1479번길 22,127.0476808,37.8225045
2015-09-18,양주시,회천3동,031-8082-7824,482060,경기도 양주시 덕정동 206-6번지,경기도 양주시 회정로 143,127.0689254,37.8378282
2015-09-18,양주시,회천4동,031-8082-7845,482130,경기도 양주시 옥정동 165-5(이전 후 새주소 부여 예정),경기도 양주시 옥정로 369-15,127.0902632,37.832891
2015-09-18,고양시,효자동,031-8075-5742,412120,경기도 고양시 덕양구 지축동 522-12번지,경기도 고양시 덕양구 일영로 61,126.920588,37.651697
2015-09-18,고양시,흥도동,031-8075-5687,412020,경기도 고양시 덕양구 성사동 34-1번지,경기도 고양시 덕양구 흥도로454번길 44,126.85433,37.64493
2015-09-18,여주시,흥천면,031-887-3874,469823,경기도 여주시 흥천면 효지리 376-6번지,경기도 여주시 흥천면 효자로 154,127.5412499,37.3330707
